 moveaway(Light) moveaway(All) #; build(All,2,Left) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; build(All,1,Right) train(Heavy,20,Up) #;-1
 attack(Heavy,closest) train(Worker,20,EnemyDir) attack(All,closest) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;0
 attack(All,closest) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;-1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; harvest(2) attack(All,farthest) #;-1
 moveToUnit(All,Enemy,farthest) #; train(All,20,Right) moveToUnit(Worker,Enemy,weakest) #;-1
 attack(Worker,random) train(Worker,20,Up) #; attack(All,weakest) moveToUnit(Light,Ally,farthest) attack(Worker,random) #;1
 moveToUnit(Heavy,Ally,strongest) harvest(2) attack(Heavy,weakest) moveaway(Worker) attack(Heavy,farthest) build(Barrack,2,Left) #; moveToUnit(All,Enemy,farthest) #;-1
 harvest(3) build(All,2,Right) harvest(2) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;1
 train(Light,20,EnemyDir) moveToUnit(Ranged,Ally,random) moveaway(Ranged) #; moveaway(Worker) attack(Worker,weakest) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; attack(Worker,random) train(Worker,20,Up) #;1
 moveaway(Ranged) harvest(4) #; attack(All,strongest) #;1
 build(All,1,Right) train(Heavy,20,Up) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 train(Heavy,20,Left) attack(All,closest) #; attack(Worker,closest) #;-1
 moveaway(All) train(Ranged,20,Right) build(All,1,Down) harvest(4) attack(Heavy,lessHealthy) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; harvest(3) train(Light,20,Down) train(Light,20,Left) train(Heavy,20,Left) #;0
 attack(All,closest) train(Worker,20,EnemyDir) #; attack(Worker,closest) #;0
 build(All,2,Left) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 attack(All,strongest) #; moveaway(Heavy) moveaway(Worker) #;0
 moveaway(Light) harvest(4) attack(Worker,strongest) #; build(Base,1,Up) train(All,20,Right) #;-1
 harvest(3) train(Light,20,Down) train(Light,20,Left) train(Heavy,20,Left) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(All,mostHealthy) train(All,20,EnemyDir) #; attack(Ranged,farthest) attack(Light,weakest) #;0
 attack(Light,closest) #; attack(Worker,closest) #;1
 moveaway(Worker) harvest(4) attack(Ranged,closest) #; harvest(3) build(All,2,Right) harvest(2) #;-1
 moveToUnit(Heavy,Enemy,random) harvest(2) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 moveaway(Light) harvest(4) attack(Worker,strongest) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 moveaway(Worker) attack(Worker,weakest) #; train(Heavy,20,Left) attack(All,closest) #;-1
 train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #; moveToUnit(Heavy,Enemy,strongest) #;0
 attack(All,mostHealthy) train(All,20,EnemyDir) #; attack(All,weakest) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #;1
 train(All,20,Right) moveToUnit(Worker,Enemy,weakest) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(All,strongest) moveToUnit(Worker,Enemy,weakest) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;0
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(All,farthest) build(All,1,Left) #;-1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; moveToUnit(All,Enemy,farthest) #;-1
 attack(Ranged,lessHealthy) harvest(2) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; moveToUnit(Heavy,Enemy,strongest) #;0
 moveToUnit(Heavy,Enemy,strongest) #; attack(Worker,strongest) #;1
 attack(All,mostHealthy) train(All,20,EnemyDir) #; moveaway(Heavy) moveaway(Heavy) moveaway(All) build(All,1,Right) moveaway(Heavy) moveaway(Heavy) moveaway(Heavy) #;0
 moveToUnit(Ranged,Ally,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 train(Light,20,Right) harvest(3) moveToUnit(Heavy,Ally,lessHealthy) attack(Light,strongest) #; harvest(3) build(All,2,Right) harvest(2) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; moveaway(Worker) harvest(4) #;-1
 moveToUnit(All,Enemy,farthest) #; harvest(2) #;-1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 attack(All,weakest) moveToUnit(Light,Ally,farthest) attack(Worker,random) #; moveaway(Light) moveaway(All) #;0
 moveaway(Heavy) moveaway(Heavy) moveaway(All) build(All,1,Right) moveaway(Heavy) moveaway(Heavy) moveaway(Heavy) #; moveaway(Light) moveaway(All) #;-1
 moveaway(Worker) attack(Worker,weakest) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;-1
 train(All,20,Left) build(All,2,Up) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(Worker,mostHealthy) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; harvest(3) build(All,2,Right) harvest(2) #;0
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(All,closest) #;0
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;-1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; attack(Worker,random) train(All,20,EnemyDir) #;0
 attack(Worker,random) train(Worker,20,Up) #; moveToUnit(Worker,Ally,weakest) #;0
 train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #; moveToUnit(All,Enemy,farthest) #;0
 train(Worker,20,EnemyDir) attack(All,weakest) #; moveaway(Light) moveaway(All) #;0
 moveToUnit(Heavy,Enemy,random) harvest(2) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;-1
 attack(All,closest) #; harvest(3) build(All,2,Right) harvest(2) #;0
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;0
 train(Light,20,EnemyDir) moveToUnit(Ranged,Ally,random) moveaway(Ranged) #; moveaway(Light) moveaway(All) #;-1
 moveToUnit(All,Enemy,farthest) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 moveToUnit(Heavy,Enemy,random) harvest(2) #; moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #;-1
 moveToUnit(All,Enemy,farthest) #; train(Ranged,20,Up) #;-1
 moveaway(Light) moveaway(All) #; attack(Light,farthest) #;-1
 moveaway(Light) moveaway(All) #; attack(All,weakest) #;1
 attack(Worker,random) train(Worker,20,Up) #; build(All,2,Right) moveaway(Light) #;0
 moveToUnit(Heavy,Enemy,strongest) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 moveaway(All) build(Base,2,Right) attack(Ranged,farthest) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;-1
 train(Worker,20,EnemyDir) attack(Worker,lessHealthy) #; attack(All,strongest) #;0
 attack(Worker,random) train(Worker,20,Up) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;0
 moveToUnit(Heavy,Enemy,strongest) #; build(Base,2,Left) train(Heavy,20,Up) harvest(4) build(All,1,Right) build(Barrack,2,Up) build(All,1,Right) build(Barrack,2,Up) build(Base,2,Left) build(Base,2,Left) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; train(Light,20,Right) harvest(3) moveToUnit(Heavy,Ally,lessHealthy) attack(Light,strongest) #;-1
 train(All,20,Left) build(All,2,Up) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 moveToUnit(Heavy,Enemy,strongest) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(All,mostHealthy) #; moveaway(Light) moveaway(All) #;0
 moveToUnit(Heavy,Enemy,strongest) #; attack(Worker,closest) #;1
 train(All,20,EnemyDir) harvest(3) #; attack(Worker,random) train(Worker,20,Up) #;1
 moveaway(Worker) attack(Worker,weakest) #; moveaway(Worker) attack(Light,mostHealthy) #;-1
 train(All,20,Right) moveToUnit(Worker,Enemy,weakest) #; attack(Worker,closest) #;1
 attack(Ranged,farthest) attack(Light,weakest) #; moveaway(Worker) attack(Worker,weakest) #;-1
 moveToUnit(Worker,Ally,weakest) #; attack(Worker,random) train(Worker,20,Up) #;1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 attack(All,strongest) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 attack(Worker,closest) #; moveaway(Light) moveaway(All) #;0
 train(Worker,20,EnemyDir) build(Barrack,1,Down) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Heavy,strongest) build(Base,2,Up) attack(Heavy,strongest) build(Base,2,Up) build(All,2,Up) build(All,2,Up) build(Base,2,Up) attack(Ranged,farthest) build(Base,2,Up) build(All,2,Up) build(All,2,Up) #;0
 attack(Worker,random) train(All,20,EnemyDir) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;0
 attack(All,mostHealthy) train(All,20,EnemyDir) #; moveToUnit(Worker,Ally,weakest) #;0
 moveToUnit(All,Enemy,farthest) #; attack(Worker,mostHealthy) #;1
 moveaway(Light) harvest(4) attack(Worker,strongest) #; moveaway(Ranged) harvest(4) #;-1
 moveToUnit(Heavy,Ally,farthest) build(All,2,Left) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 build(All,2,Down) attack(Heavy,weakest) build(All,2,Right) moveToUnit(All,Enemy,weakest) train(Light,20,Down) build(All,2,Right) moveToUnit(All,Enemy,weakest) train(Light,20,Down) moveToUnit(All,Enemy,weakest) train(Light,20,Down) build(All,2,Down) build(All,2,Down) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; attack(Ranged,lessHealthy) moveToUnit(All,Enemy,lessHealthy) harvest(4) moveaway(Ranged) #;-1
 attack(Light,farthest) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 moveaway(Light) moveaway(All) #; moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; moveaway(Worker) harvest(4) #;-1
 train(Ranged,20,Right) train(Ranged,20,Right) attack(All,closest) #; moveToUnit(Heavy,Enemy,strongest) #;0
 moveaway(Light) moveaway(All) #; attack(Worker,random) train(All,20,EnemyDir) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; moveToUnit(All,Enemy,mostHealthy) moveaway(Light) train(Worker,20,EnemyDir) moveToUnit(Worker,Ally,strongest) #;0
 harvest(3) train(Light,20,Down) train(Light,20,Left) train(Heavy,20,Left) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;1
 moveaway(Light) moveaway(All) #; moveaway(All) #;-1
 moveaway(All) #; attack(Worker,random) train(Worker,20,Up) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; build(Base,1,Down) attack(Heavy,farthest) train(All,20,Right) moveToUnit(Heavy,Enemy,strongest) harvest(3) train(Ranged,20,EnemyDir) attack(All,strongest) #;0
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; moveToUnit(All,Enemy,farthest) #;-1
 attack(Worker,closest) #; moveaway(All) #;0
 harvest(3) harvest(3) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;-1
 attack(Worker,random) train(Worker,20,Up) #; attack(All,mostHealthy) #;1
 attack(All,strongest) #; moveToUnit(All,Enemy,farthest) #;0
 moveaway(Light) harvest(4) attack(Worker,strongest) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;1
 attack(Worker,lessHealthy) #; moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #;0
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; train(Worker,20,EnemyDir) attack(Worker,lessHealthy) #;1
 moveaway(Worker) attack(Worker,weakest) #; build(All,2,Right) moveaway(Light) #;-1
 moveaway(Worker) attack(Worker,weakest) #; attack(All,mostHealthy) #;-1
 harvest(3) build(All,2,Right) harvest(2) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 build(All,2,Up) build(Barrack,2,Left) moveToUnit(All,Ally,closest) attack(Heavy,strongest) build(Barrack,2,Left) attack(Heavy,strongest) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) build(Barrack,2,Left) attack(Ranged,mostHealthy) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) #; moveaway(Light) moveaway(All) #;-1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #;-1
 moveaway(Worker) harvest(4) attack(Ranged,closest) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; harvest(2) attack(All,farthest) #;-1
 train(Worker,20,EnemyDir) build(Barrack,1,Down) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 harvest(3) train(Light,20,Down) train(Light,20,Left) train(Heavy,20,Left) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 attack(Heavy,mostHealthy) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; attack(Ranged,lessHealthy) harvest(2) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; train(Heavy,20,Left) attack(All,closest) #;1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; moveaway(Worker) attack(Worker,weakest) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; train(All,20,Right) moveToUnit(Worker,Enemy,weakest) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; moveToUnit(All,Enemy,farthest) #;-1
 attack(Worker,closest) #; train(Worker,20,Right) moveaway(Worker) #;0
 moveToUnit(Heavy,Enemy,strongest) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 build(Base,1,Down) attack(Heavy,farthest) train(All,20,Right) moveToUnit(Heavy,Enemy,strongest) harvest(3) train(Ranged,20,EnemyDir) attack(All,strongest) #; attack(Worker,closest) #;1
 attack(Ranged,farthest) attack(Light,weakest) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 attack(Light,farthest) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;-1
 build(All,2,Right) moveaway(Light) #; moveToUnit(All,Enemy,farthest) #;-1
 attack(Worker,closest) #; attack(Worker,random) train(Worker,20,Up) #;0
 attack(All,weakest) #; harvest(3) build(All,2,Right) harvest(2) #;0
 moveaway(All) #; harvest(3) build(All,2,Right) harvest(2) #;-1
 train(Heavy,20,Left) attack(Heavy,farthest) moveToUnit(Worker,Ally,farthest) harvest(1) #; moveToUnit(All,Enemy,farthest) #;-1
 attack(All,closest) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;-1
 attack(All,strongest) #; attack(Heavy,closest) #;0
 moveaway(Worker) attack(Worker,weakest) #; attack(Worker,closest) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; moveToUnit(Heavy,Ally,strongest) harvest(2) attack(Heavy,weakest) moveaway(Worker) attack(Heavy,farthest) build(Barrack,2,Left) #;-1
 harvest(3) build(All,2,Right) harvest(2) #; moveaway(Worker) harvest(4) attack(Ranged,closest) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; build(All,2,Up) build(Barrack,2,Left) moveToUnit(All,Ally,closest) attack(Heavy,strongest) build(Barrack,2,Left) attack(Heavy,strongest) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) build(Barrack,2,Left) attack(Ranged,mostHealthy) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) #;-1
 attack(All,mostHealthy) train(All,20,EnemyDir) #; attack(Light,closest) #;0
 attack(Ranged,lessHealthy) harvest(2) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;1
 attack(All,mostHealthy) train(All,20,EnemyDir) #; moveaway(Light) moveaway(All) #;0
 attack(All,closest) attack(All,closest) build(All,2,Left) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #; attack(Worker,closest) #;0
 attack(Worker,closest) #; attack(Worker,random) train(Worker,20,Up) #;0
 moveToUnit(All,Enemy,farthest) #; attack(All,closest) attack(All,closest) build(All,2,Left) #;-1
 attack(All,weakest) #; moveToUnit(All,Enemy,farthest) #;0
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(Worker,farthest) moveToUnit(Heavy,Enemy,farthest) attack(Worker,strongest) #;-1
 train(Heavy,20,Left) attack(Heavy,farthest) moveToUnit(Worker,Ally,farthest) harvest(1) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 train(Worker,20,EnemyDir) attack(All,weakest) #; attack(All,strongest) #;0
 attack(Light,farthest) #; moveaway(Worker) attack(Worker,weakest) #;-1
 moveaway(Worker) harvest(4) #; moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #;-1
 build(All,2,Down) attack(Heavy,weakest) build(All,2,Right) moveaway(All) harvest(3) build(All,2,Right) moveaway(All) harvest(3) moveaway(All) harvest(3) build(All,2,Down) build(All,2,Down) #; attack(Worker,random) train(Worker,20,Up) #;1
 attack(Worker,closest) #; build(All,1,Right) train(Heavy,20,Up) #;0
 attack(All,weakest) moveToUnit(Light,Ally,farthest) attack(Worker,random) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 build(All,2,Up) build(Barrack,2,Left) moveToUnit(All,Ally,closest) attack(Heavy,strongest) build(Barrack,2,Left) attack(Heavy,strongest) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) build(Barrack,2,Left) attack(Ranged,mostHealthy) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) #; moveaway(Worker) attack(Worker,weakest) #;-1
 moveaway(All) train(Ranged,20,Right) build(All,1,Down) harvest(4) attack(Heavy,lessHealthy) #; attack(Worker,closest) #;1
 train(Worker,20,EnemyDir) attack(Ranged,weakest) #; moveaway(Light) moveaway(All) #;-1
 attack(Worker,strongest) #; moveaway(Worker) attack(Worker,weakest) #;-1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(Worker,random) train(Worker,20,Up) #;1
 moveToUnit(Heavy,Enemy,strongest) #; train(All,20,Left) build(All,2,Up) #;-1
 build(All,2,Up) build(Barrack,2,Left) moveToUnit(All,Ally,closest) attack(Heavy,strongest) build(Barrack,2,Left) attack(Heavy,strongest) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) build(Barrack,2,Left) attack(Ranged,mostHealthy) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;-1
 moveaway(Worker) attack(Worker,weakest) #; attack(All,strongest) moveToUnit(Worker,Enemy,weakest) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; moveaway(Light) moveaway(All) #;0
 moveToUnit(Worker,Enemy,weakest) moveToUnit(All,Enemy,closest) harvest(2) #; attack(Worker,closest) #;-1
 attack(Worker,random) train(Worker,20,Up) #; moveToUnit(Heavy,Enemy,strongest) #;0
 attack(Worker,closest) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;0
